id;magnitude;type;title;date;url;detailUrl;felt;cdi;mmi;status;tsunami;sig;net;nst;dmin;rms;gap;magType;depth;latitude;longitude;place;distanceKM;location;continent;country;subnational;city;locality;timezone
ci40865544;3.44;earthquake;M 3.4 - 24 km NW of Grapevine, CA;2024-08-07T04:46:55;https://earthquake.usgs.gov/earthquakes/eventpage/ci40865544;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40865544&format=geojson;145;5;4;reviewed;0;252;ci;75;0.04397;0.25;20;ml;12.85;35.0965;-119.109;24 km NW of Grapevine, CA;24;Grapevine, CA;North America;United States of America (the);California;West Kern;Greenfield-Panama;-420
ci40865232;3.58;earthquake;M 3.6 - 23 km NW of Grapevine, CA;2024-08-07T04:17:46;https://earthquake.usgs.gov/earthquakes/eventpage/ci40865232;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40865232&format=geojson;24;5;4;reviewed;0;209;ci;44;0.03701;0.26;53;ml;10.17;35.097;-119.116;23 km NW of Grapevine, CA;23;Grapevine, CA;North America;United States of America (the);California;West Kern;West Kern;-420
ci40865224;4.06;earthquake;M 4.1 - 22 km SW of Lamont, CA;2024-08-07T04:17:10;https://earthquake.usgs.gov/earthquakes/eventpage/ci40865224;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40865224&format=geojson;267;5;5;reviewed;0;387;ci;83;0.05247;0.29;22;mw;11.09;35.1085;-119.075;22 km SW of Lamont, CA;22;Lamont, CA;North America;United States of America (the);California;Greenfield-Panama;Greenfield-Panama;-420
ci37679332;3.22;earthquake;M 3.2 - 22 km NW of Grapevine, CA;2024-08-07T04:12:12;https://earthquake.usgs.gov/earthquakes/eventpage/ci37679332;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37679332&format=geojson;3;2;3;reviewed;0;160;ci;19;0.02978;0.2;160;ml;13.7;35.0813;-119.107;22 km NW of Grapevine, CA;22;Grapevine, CA;North America;United States of America (the);California;West Kern;West Kern;-420
us6000nii6;3.6;earthquake;M 3.6 - 9 km W of Mettler, California;2024-08-07T04:12:11;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nii6;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nii6&format=geojson;3;2;4;reviewed;0;200;us;17;0.537;0.41;54;ml;10;35.0708;-119.065;9 km W of Mettler, California;9;Mettler, California;North America;United States of America (the);California;West Kern;West Kern;-420
ci40865192;4.6;earthquake;M 4.6 - 25 km SW of Lamont, CA;2024-08-07T04:10:44;https://earthquake.usgs.gov/earthquakes/eventpage/ci40865192;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40865192&format=geojson;252;4;5;reviewed;0;429;ci;49;0.05627;0.24;50;ml;11.98;35.111;-119.119;25 km SW of Lamont, CA;25;Lamont, CA;North America;United States of America (the);California;West Kern;West Kern;-420
ci40865184;5.22;earthquake;M 5.2 - 24 km SW of Lamont, CA;2024-08-07T04:09:56;https://earthquake.usgs.gov/earthquakes/eventpage/ci40865184;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40865184&format=geojson;10498;7;7;reviewed;1;1079;ci;101;0.05144;0.26;21;mw;11.6;35.1108;-119.092;24 km SW of Lamont, CA;24;Lamont, CA;North America;United States of America (the);California;Greenfield-Panama;Greenfield-Panama;-420
ci40861744;3.12;earthquake;M 3.1 - 22 km SSE of Malibu, CA;2024-08-04T14:10:14;https://earthquake.usgs.gov/earthquakes/eventpage/ci40861744;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40861744&format=geojson;45;4;2;reviewed;0;167;ci;88;0.1959;0.27;151;ml;0.8;33.8177;-118.757;22 km SSE of Malibu, CA;22;Malibu, CA;;United States of America (the);;;America/Los_Angeles;-420
tx2024pefy;3.3;earthquake;M 3.3 - 55 km S of Whites City, New Mexico;2024-08-03T18:35:24;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024pefy;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024pefy&format=geojson;0;0;4;reviewed;0;168;tx;46;0.1;0.1;57;ml;6.4075;31.673;-104.369;55 km S of Whites City, New Mexico;55;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024pedq;3.4;earthquake;M 3.4 - 56 km S of Whites City, New Mexico;2024-08-03T17:24:28;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024pedq;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024pedq&format=geojson;0;0;4;reviewed;0;178;tx;39;0.1;0.1;57;ml;6.2537;31.667;-104.365;56 km S of Whites City, New Mexico;56;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us6000nhxw;3.5;earthquake;M 3.5 - 58 km S of Whites City, New Mexico;2024-08-03T17:24:28;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nhxw;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000nhxw.geojson;0;0;4;reviewed;0;188;us;33;0.1;0.3;107;ml;9.657;31.647;-104.386;58 km S of Whites City, New Mexico;58;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
ci40675231;3.51;earthquake;M 3.5 - 22 km ENE of Barstow, CA;2024-07-29T20:03:33;https://earthquake.usgs.gov/earthquakes/eventpage/ci40675231;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40675231&format=geojson;161;6;4;reviewed;0;293;ci;56;0.1807;0.16;32;ml;2.84;34.9408;-116.799;22 km ENE of Barstow, CA;22;Barstow, CA;North America;United States of America (the);California;Barstow;Barstow;-420
ci40675215;4.89;earthquake;M 4.9 - 22 km ENE of Barstow, CA;2024-07-29T20:00:52;https://earthquake.usgs.gov/earthquakes/eventpage/ci40675215;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40675215&format=geojson;7873;6;5;reviewed;0;948;ci;53;0.1882;0.16;57;mw;7.26;34.9498;-116.79;22 km ENE of Barstow, CA;22;Barstow, CA;North America;United States of America (the);California;Barstow;Barstow;-420
uu80076711;4.47;earthquake;M 4.5 - 24 km S of Brian Head, Utah;2024-07-29T05:29:05;https://earthquake.usgs.gov/earthquakes/eventpage/uu80076711;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80076711&format=geojson;3666;6;5;reviewed;0;867;uu;31;0.1214;0.16;71;ml;19.57;37.4705;-112.848;24 km S of Brian Head, Utah;24;Brian Head, Utah;North America;United States of America (the);Utah;Orderville;Orderville;-360
tx2024orqm;4.5;earthquake;M 4.5 - 13 km NNE of Hermleigh, Texas;2024-07-27T21:08:31;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024orqm;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024orqm&format=geojson;115;7;5;reviewed;0;387;tx;44;0.1;0.3;38;ml;3.4424;31.475;-103.952;13 km NNE of Hermleigh, Texas;13;Hermleigh, Texas;North America;United States of America (the);Texas;Pecos;Pecos;-300
ci40670687;3.45;earthquake;M 3.5 - 12 km NE of Ocotillo Wells, CA;2024-07-25T03:49:59;https://earthquake.usgs.gov/earthquakes/eventpage/ci40670687;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40670687&format=geojson;5;3;4;reviewed;0;185;ci;92;0.07697;0.21;20;ml;3.22;33.2223;-116.045;12 km NE of Ocotillo Wells, CA;12;Ocotillo Wells, CA;North America;United States of America (the);California;West Imperial;West Imperial;-420
tx2024okxn;3.4;earthquake;M 3.4 - 55 km S of Whites City, New Mexico;2024-07-24T04:44:22;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024okxn;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024okxn&format=geojson;0;0;4;reviewed;0;178;tx;50;0;0.2;56;ml;5.4333;31.676;-104.41;55 km S of Whites City, New Mexico;55;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us6000nexj;4.4;earthquake;M 4.4 - 192 km W of Port McNeill, Canada;2024-07-23T16:12:14;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nexj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nexj&format=geojson;5;2;2;reviewed;1;299;us;109;1.069;0.61;146;mb;10;50.622;-129.763;192 km W of Port McNeill, Canada;192;Port McNeill, Canada;;;;;Etc/GMT+9;-540
us6000nepl;4;earthquake;M 4.0 - 57 km S of Whites City, New Mexico;2024-07-23T02:31:04;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nepl;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000nepl.geojson;9;4;4;reviewed;0;249;us;20;0.11;0.51;110;mwr;6.757;31.6529;-104.373;57 km S of Whites City, New Mexico;57;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024oixr;4.2;earthquake;M 4.2 - 55 km S of Whites City, New Mexico;2024-07-23T02:31:04;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024oixr;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024oixr&format=geojson;45;5;5;reviewed;0;293;tx;35;0;0.2;56;ml;5.5872;31.676;-104.407;55 km S of Whites City, New Mexico;55;Whites City, New Mexico;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
ci40666815;3.56;earthquake;M 3.6 - 8 km WNW of Palos Verdes Estates, CA;2024-07-21T22:09:54;https://earthquake.usgs.gov/earthquakes/eventpage/ci40666815;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40666815&format=geojson;1242;4;4;reviewed;0;575;ci;118;0.09;0.25;129;ml;11.6;33.8105;-118.468;8 km WNW of Palos Verdes Estates, CA;8;Palos Verdes Estates, CA;North America;United States of America (the);California;Los Angeles;Torrance;-420
ci40664127;3.48;earthquake;M 3.5 - 84 km E of Maneadero, B.C., MX;2024-07-19T00:48:19;https://earthquake.usgs.gov/earthquakes/eventpage/ci40664127;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40664127&format=geojson;0;0;3;reviewed;0;186;ci;21;0.1937;0.18;63;ml;6.82;31.5693;-115.702;84 km E of Maneadero, B.C., MX;84;Maneadero, B.C., MX;North America;Mexico;Estado de Baja California;Ensenada;Ensenada;-420
ci40662719;3.5;earthquake;M 3.5 - 7 km S of Borrego Springs, CA;2024-07-17T21:59:27;https://earthquake.usgs.gov/earthquakes/eventpage/ci40662719;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40662719&format=geojson;156;4;3;reviewed;0;249;ci;130;0.07691;0.2;15;ml;13.7;33.197;-116.39;7 km S of Borrego Springs, CA;7;Borrego Springs, CA;North America;United States of America (the);California;Borrego Springs;Borrego Springs;-420
ci40658695;3.01;earthquake;M 3.0 - 3 km SE of Yucaipa, CA;2024-07-13T20:31:48;https://earthquake.usgs.gov/earthquakes/eventpage/ci40658695;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40658695&format=geojson;109;4;3;reviewed;0;184;ci;144;0.07935;0.18;17;ml;17.18;34.014;-117.019;3 km SE of Yucaipa, CA;3;Yucaipa, CA;North America;United States of America (the);California;Yucaipa;Yucaipa;-420
uw62015912;3.48;earthquake;M 3.5 - 20 km S of Morton, Washington;2024-07-12T06:16:03;https://earthquake.usgs.gov/earthquakes/eventpage/uw62015912;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw62015912&format=geojson;271;3;3;reviewed;0;278;uw;122;0.0745;0.12;46;ml;14.11;46.3818;-122.33;20 km S of Morton, Washington;20;Morton, Washington;North America;United States of America (the);Washington;Northeast Cowlitz;Northeast Cowlitz;-420
us7000mym7;5.2;earthquake;M 5.2 - 200 km W of Tofino, Canada;2024-07-11T16:17:20;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mym7;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mym7&format=geojson;5;3;3;reviewed;1;417;us;40;0.995;0.99;98;mww;10;48.9111;-128.445;200 km W of Tofino, Canada;200;T;;;;;Etc/GMT+9;-540
us7000mykj;6.4;earthquake;M 6.4 - 210 km WSW of Tofino, Canada;2024-07-11T15:08:47;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mykj;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mykj&format=geojson;79;3;4;reviewed;1;657;us;95;0.882;0.94;76;mww;10;48.8127;-128.725;210 km WSW of Tofino, Canada;210;T;;;;;Etc/GMT+9;-540
nn00880596;3.3;earthquake;M 3.3 - 34 km SSW of Hawthorne, Nevada;2024-07-08T21:19:30;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880596;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880596&format=geojson;0;0;3;reviewed;0;168;nn;13;0.21;0.2364;78.03;ml;5.1;38.2302;-118.798;34 km SSW of Hawthorne, Nevada;34;Hawthorne, Nevada;North America;United States of America (the);Nevada;Hawthorne;Hawthorne;-420
nn00880592;3.2;earthquake;M 3.2 - 33 km SSW of Hawthorne, Nevada;2024-07-08T21:15:21;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880592;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880592&format=geojson;1;2;3;reviewed;0;158;nn;15;0.179;0.179;69.02;ml;7.4;38.2323;-118.798;33 km SSW of Hawthorne, Nevada;33;Hawthorne, Nevada;North America;United States of America (the);Nevada;Hawthorne;Hawthorne;-420
uu80075496;3.44;earthquake;M 3.4 - 17 km ESE of Mayfield, Utah;2024-07-08T21:00:44;https://earthquake.usgs.gov/earthquakes/eventpage/uu80075496;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80075496&format=geojson;2;3;3;reviewed;0;183;uu;37;0.1462;0.17;48;ml;5.43;39.0397;-111.534;17 km ESE of Mayfield, Utah;17;Mayfield, Utah;North America;United States of America (the);Utah;Ephraim-Manti;Ephraim-Manti;-360
us7000mxi9;3.9;earthquake;M 3.9 - 67 km ENE of San Vicente, Mexico;2024-07-07T00:47:25;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mxi9;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mxi9&format=geojson;1;3;4;reviewed;0;234;us;82;0.209;1.04;52;mwr;10;31.5604;-115.544;67 km ENE of San Vicente, Mexico;67;San Vicente, Mexico;North America;Mexico;Estado de Baja California;Mexicali;San Felipe;-420
nn00880450;3.8;earthquake;M 3.8 - 32 km SSW of Hawthorne, Nevada;2024-07-06T11:14:53;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880450;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880450&format=geojson;0;0;4;reviewed;0;222;nn;17;0.181;0.191;65.83;ml;5.8;38.2737;-118.765;32 km SSW of Hawthorne, Nevada;32;Hawthorne, Nevada;North America;United States of America (the);Nevada;Hawthorne;Hawthorne;-420
us7000mx7h;3.8;earthquake;M 3.8 - 24 km ENE of Seeley Lake, Montana;2024-07-05T10:46:40;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mx7h;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mx7h&format=geojson;131;4;4;reviewed;0;269;us;90;0.201;0.73;41;mwr;22;47.2889;-113.214;24 km ENE of Seeley Lake, Montana;24;Seeley Lake, Montana;North America;United States of America (the);Montana;Helmville;Helmville;-360
us7000mx3m;5.7;earthquake;M 5.7 - 233 km WSW of Tofino, Canada;2024-07-04T16:15:08;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mx3m;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mx3m&format=geojson;11;3;3;reviewed;1;503;us;84;0.733;1.02;76;mww;10;48.6926;-129.003;233 km WSW of Tofino, Canada;233;T;;;;;Etc/GMT+9;-540
tx2024myet;3.5;earthquake;M 3.5 - 54 km NW of Toyah, Texas;2024-07-03T00:04:35;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024myet;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024myet&format=geojson;0;0;4;reviewed;0;188;tx;32;0.1;0.1;62;ml;5.4077;31.666;-104.192;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us6000n9xs;3.5;earthquake;M 3.5 - 54 km NW of Toyah, Texas;2024-07-03T00:04:35;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9xs;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n9xs.geojson;0;0;4;reviewed;0;188;us;29;0.224;0.34;107;ml;10.052;31.6677;-104.195;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
tx2024mydx;3.7;earthquake;M 3.7 - 54 km NW of Toyah, Texas;2024-07-02T23:39:59;https://earthquake.usgs.gov/earthquakes/eventpage/tx2024mydx;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024mydx&format=geojson;0;0;4;reviewed;0;211;tx;32;0.1;0.1;61;ml;5.946;31.669;-104.195;54 km NW of Toyah, Texas;54;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
us6000n9xf;3.8;earthquake;M 3.8 - 55 km NW of Toyah, Texas;2024-07-02T23:39:59;https://earthquake.usgs.gov/earthquakes/eventpage/us6000n9xf;https://earthquake.usgs.gov/earthquakes/feed/v1.0/detail/us6000n9xf.geojson;0;0;4;reviewed;0;222;us;29;0.231;0.3;112;ml;8.828;31.6757;-104.202;55 km NW of Toyah, Texas;55;Toyah, Texas;North America;United States of America (the);Texas;Van Horn;Van Horn;-300
ci40816784;3.01;earthquake;M 3.0 - 15 km S of Camarillo, CA;2024-07-02T08:31:57;https://earthquake.usgs.gov/earthquakes/eventpage/ci40816784;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40816784&format=geojson;115;4;3;reviewed;0;189;ci;91;0.03972;0.27;121;ml;16.77;34.0745;-119.009;15 km S of Camarillo, CA;15;Camarillo, CA;North America;United States of America (the);California;Triunfo Pass-Point Mugu;Triunfo Pass-Point Mugu;-420
nn00880145;3.5;earthquake;M 3.5 - 33 km ESE of Austin, Nevada;2024-06-30T05:17:44;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880145;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880145&format=geojson;0;0;3;reviewed;0;188;nn;9;0.95;0.1281;49.84;ml;7.5;39.3885;-116.636;33 km ESE of Austin, Nevada;33;Austin, Nevada;North America;United States of America (the);Nevada;Austin;Austin;-420
nn00880126;4.1;earthquake;M 4.1 - 35 km ESE of Austin, Nevada;2024-06-29T23:35:33;https://earthquake.usgs.gov/earthquakes/eventpage/nn00880126;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00880126&format=geojson;10;3;3;reviewed;0;262;nn;8;0.962;0.1941;94.69;ml;7.6;39.52;-116.533;35 km ESE of Austin, Nevada;35;Austin, Nevada;North America;United States of America (the);Nevada;Eureka;Eureka;-420
us7000nd1m;5.4;earthquake;M 5.4 - 31 km W of Karor, Pakistan;2024-09-11T07:27:59;https://earthquake.usgs.gov/earthquakes/eventpage/us7000nd1m;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000nd1m&format=geojson;102;8;6;reviewed;0;534;us;102;3.326;1.13;51;mb;10;31.1773;70.6295;31 km W of Karor, Pakistan;31;Karor, Pakistan;Asia;Pakistan;Punjab;Taunsa;Taunsa;300
us6000nnfd;5.4;earthquake;M 5.4 - 28 km WSW of Ashkāsham, Afghanistan;2024-08-29T05:56:40;https://earthquake.usgs.gov/earthquakes/eventpage/us6000nnfd;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nnfd&format=geojson;6;4;4;reviewed;0;451;us;110;2.669;0.75;34;mb;224.338;36.543;71.2681;28 km WSW of Ashkāsham, Afghanistan;28;Ashkāsham, Afghanistan;Asia;Afghanistan;Badakhshan;Zaybak;Zaybak;270
us7000mpe2;5.9;earthquake;M 5.9 - western Xizang;2024-06-01T00:46:38;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mpe2;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mpe2&format=geojson;0;0;7;reviewed;0;536;us;318;6.024;0.52;20;mww;20.71;34.1604;86.3895;western Xizang;0;western Xizang;Asia;China;Tibet Autonomous Region;Nagqu Shi;Nyima Xian;480
us7000mnrr;5.4;earthquake;M 5.4 - 29 km ESE of Mawlaik, Myanmar;2024-05-29T13:13:27;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mnrr;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mnrr&format=geojson;24;4;4;reviewed;0;458;us;180;2.322;0.61;26;mww;97.552;23.539;94.6946;29 km ESE of Mawlaik, Myanmar;29;Mawlaik, Myanmar;Asia;Myanmar;Sagaing Region;Mawlaik;Mawlaik Township;390
us6000mzrr;5.1;earthquake;M 5.1 - 113 km NE of Kashgar, China;2024-05-20T05:10:23;https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzrr;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mzrr&format=geojson;2;3;5;reviewed;0;401;us;176;1.34;0.68;70;mww;29.068;40.14;77.0348;113 km NE of Kashgar, China;113;Kashgar, China;Asia;China;Xinjiang Uyghur Autonomous Region;Kizilsu;Atush;480
us7000mbuv;5.5;earthquake;M 5.5 - western Xizang;2024-04-13T05:44:39;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mbuv;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mbuv&format=geojson;0;0;7;reviewed;0;465;us;209;6.438;0.59;25;mww;10;33.5485;81.8909;western Xizang;0;western Xizang;Asia;China;Tibet Autonomous Region;Ngari Diqu;Rutog;480
us7000mb76;5.4;earthquake;M 5.4 - 34 km NW of Kuqa, China;2024-04-10T14:56:17;https://earthquake.usgs.gov/earthquakes/eventpage/us7000mb76;https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000mb76&format=geojson;0;0;6;reviewed;0;449;us;278;2.696;0.44;25;mww;8;42.0113;82.6416;34 km NW of Kuqa, China;34;Kuqa, China;Asia;China;Xinjiang Uyghur Autonomous Region;Aksu Diqu;Baicheng;480
